"Tilda UID";Brand;SKU;Mark;Category;Title;Description;Text;Photo;Price;Quantity;"Price Old";Editions;Modifications;"External ID";"Parent UID";Weight;Length;Width;Height;Unit;Portion
574622544702;;Or-10;;Орехи;"Семя льна";"Семена льна содержат жирные кислоты Омега-3 и Омега-6, необходимые для клеток организма. Продукт помогает снизить уровень холестерина в крови.";"<strong>Пищевая ценность:</strong> белки -18,3 г., жиры - 41,1 г., углеводы - 28,8 г.; на 100 г. <strong>Энергетическая ценность:</strong> 350 кКал. / 1490кДж. <strong>Срок годности:</strong> 12 месяцев. <strong>Условия хранения:</strong> при температуре от +0 до +12 °С. <strong>Место происхождения:</strong> Барнаул, Алтайский край.";https://static.tildacdn.com/stor3932-3839-4433-b833-386331333039/54660114.jpg;310.00;10;;;;BkFl1VK3F6mgPBgxFMiL;;0;0;0;0;KGM;1
268330040132;;Or-11;;Орехи;"Семечки очищенные";"Сырые, очищенные семечки подсолнечника не содержат консервантов. Это здоровая пища, в которой масса полезных веществ.";"<strong>Пищевая ценность:</strong> белки - 23 г., жиры - 50,8 г., углеводы -1,6 г.; на 100 г. <strong>Энергетическая ценность:</strong> 350 кКал. / 1490 кДж. <strong>Срок годности:</strong> 12 месяцев. <strong>Условия хранения:</strong> при температуре от +0 до +12 °С. <strong>Место происхождения:</strong> Барнаул, Алтайский край.";https://static.tildacdn.com/stor3066-3565-4432-b236-613566663661/47547483.jpg;410.00;10;;;;InafXd3bTRMllziHVgbr;;0;0;0;0;KGM;1
237706595312;;Su-15;;Сухофрукты;"Компотная смесь ""Груша-дичка с яблоками""";"<strong>Состав:</strong> плоды груши дикорастущей, плоды садовых яблок, плоды кизила, ягоды винограда сушеного. <br /><br />Компотная смесь из сухофруктов создана специально для приготовления вкуснейшего домашнего напитка – насыщенного и полезного. Ингредиенты смеси тщательно подобраны и не требуют добавления сахара. Порадуйте близких ароматным и освежающим компотом.";"<strong>Пищевая ценность:</strong> белки - 2,45 г, жиры - 0 г, углеводы - 50,1 г: на 100 г продукта. <strong>Энергетическая ценность:</strong> 210,2 ккал / 879,48 кДж. <strong>Срок годности:</strong> 12 месяцев. <strong>Условия хранения:</strong> при температуре от +18 °С до +25 °С. <strong>Упаковка:</strong> пленка БОПП прозрачная с бумажной этикеткой. <strong>Место происхождения:</strong> Россия. <a href=""https://esh-derevenskoe.ru/semja-lesnikovyx""> </a>";https://static.tildacdn.com/stor3038-3763-4562-b730-393433333663/95368557.jpg;1110.00;10;;;;P7UxM9GCuMXv8ObOGFDJ;;0;0;0;0;KGM;1
276005128312;;Or-12;;Орехи;"Кедровая шишка с орешками";"Состав: Кедровая шишка.<br /><br /> <span class=""product-card__info-intro-hidden""> Настоящая кедровая шишка с орешками. Аромат леса и Нового года). Можно положить в подарок, украсить елку или просто поставить на новогодний стол в качестве декора.<br /><br /></span>";"<a href=""https://esh-derevenskoe.ru/planeta-sibiri""> </a> Поставщик продукта <a href=""https://esh-derevenskoe.ru/planeta-sibiri""> Планета Сибири </a> <a>198 отзывов</a> <a href=""https://esh-derevenskoe.ru/planeta-sibiri"" class=""more-link"">Подробнее</a>";https://static.tildacdn.com/stor6339-6661-4532-a339-343765323138/39529577.jpg;95.00;10;;;;YP08x2BxZK7DNZAHuvL4;;0;0;0;0;;0
988181661902;;Kon-15;;Консервация;"Щи в банке";"Состав: капуста белокочанная, морковь, лук, томаты, петрушка, масло подсолнечное, лавровый лист, уксус, соль, сахар.<br /><br /> <span class=""product-card__info-intro-hidden""> Заправка для щей приготовлена по классическому рецепту из фермерских овощей на небольшом семейном предприятии. Не содержит искусственных добавок и консервантов. Это идеальное решение для быстрого обеда. Все овощи и специи уже подготовлены, осталось только добавить содержимое банки в 1 литр воды и варить в течении 15 минут. Суп получается наваристый, ароматный и очень сытный.<br /><br /></span>";"Применение: Добавить воды и варить в течение 15 минут. Пищевая ценность: белки - 0,9 г., жиры - 2,1 г., углеводы - 3,1 г. ; на 100 г. Энергетическая ценность: 31 кКал. / 129,7 кДж. Срок годности: 6 месяцев. Условия хранения: при температуре от 0 до +6 °С. После вскрытия 3 суток при t° от 0 до + 6 °С. Объём: 0,4 л. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""https://store.tilda.cc/store/?projectid=15508906&amp;storepartuid=617425731622&amp;productuid=988181661902#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3762-3337-4036-a335-356664316562/97556164.jpg;290.00;;;;;HJBudsyfgLxrE2pvB0hV;;0;0;0;0;;0
235122016272;;Kon-14;;Консервация;"Цукини маринованные";"Состав: цукини, чеснок, зелень укропа, масло подсолнечное рафинированное, соль, сахар, уксус, перец черный молотый. <br /><br /> <span class=""product-card__info-intro-hidden""> Это легкая, пикантная закуска, приготовленная из свежих цукини, выращенных нашим фермером. В маринаде сочетаются чеснок и зелень укропа, что придает овощам богатый аромат и яркий вкус. Кусочки цукини хрустящие и насыщенные. Заготовка подойдет в качестве гарнира к мясным и рыбным блюдам или как самостоятельная закуска.<br /><br /></span>";"Масса: 500 г. Пищевая ценность: белки - 0,3 г., жиры - 0,2 г., углеводы - 0,2 г.; на 100 г. Энергетическая ценность: 18,9 ккал / 79 кДж. Срок годности: 1 год. Условия хранения: при температуре от 0 до +20 °С. Упаковка: стеклянная баночка. Место происхождения: Тульская область, город Тула. <a href=""https://esh-derevenskoe.ru/elena-grishina""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor6436-3639-4530-b364-636363343739/19298683.jpg;280.00;;;;;mDjxHTRCzgakJj3VN0Nb;;0;0;0;0;;0
504591371402;;Kon-13;;Консервация;"Рагу овощное из фасоли";"Состав: Зерно фасоли красной, подсолнечное масло, лук репчатый, морковь, черный перец, уксус пищевой, помидор (томат),соль<span class=""product-card__info-intro-hidden""> поваренная пищевая, сахар.<br /><br /> Фасоль с овощами в томатном соусе — сытное и питательное блюдо, которое можно подавать самостоятельно или в качестве гарнира. Сама по себе фасоль чрезвычайно богата растительным белком, витаминами группы В, А, К, бета-каротином, калием, кальцием, кремнием и магнием. Это блюдо превосходно насыщает, восполняет запас энергии и подходит для спортивного, вегетарианского и постного меню.<br /><br /></span>";"Пищевая ценность: белки - 4,7 г., жиры -11,4 г., углеводы - 8,87 г.; на 100 г. Энергетическая ценность: 172,9 ккал / 387 кДж. Срок годности: 6 месяцев. Условия хранения: при температуре от 0 до +10°С. Объём: 450 мл. Упаковка: стеклянная банка. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3533-6662-4239-b764-366461376665/78251813.jpg;429.00;;;;;aJux9SlF5HA68KLmU7C0;;0;0;0;0;;0
265303470812;;Kon-12;;Консервация;"Икра кабачковая";"Состав: кабачки, лук репчатый, морковь, томаты, болгарский сладкий перец, масло подсолнечное, соль, сахар, уксус.<br /><br /> <span class=""product-card__info-intro-hidden""> Кабачковая икра приготовлена по классическим рецептам, не содержит искусственных добавок и консервантов. Для приготовления использовались овощи наших фермеров: кабачки, лук и перец от Бориса Спивакова, помидоры - от Семьи Погосян. Кабачковая икра станет легкой и вкусной закуской. Её можно есть просто так, а можно приготовить сытные бутерброды.<br /><br /></span>";"Пищевая ценность: белки - 1,6 г., жиры -6,3 г., углеводы - 7,4 г.; на 100 г. Энергетическая ценность: 97 кКал. / 406 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6°С. После вскрытия 3 суток при t° от 0 до + 6 °С. Объём: 450 мл. Упаковка: стеклянная банка. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3638-3731-4031-b837-363631383135/87497325.jpg;389.00;;;;;cGrL2okh3Aj1KAGU8JhX;;0;0;0;0;;0
536979286962;;Kon-11;;Консервация;"Икра баклажанная";"Состав: баклажаны, лук, морковь, томаты, болгарский сладкий перец, масло подсолнечное, соль, сахар, черный перец молотый,<span class=""product-card__info-intro-hidden""> уксус.<br /><br /> Баклажанная икра приготовлена по классическим рецептам, не содержит искусственных добавок и консервантов. Для приготовления использовались овощи наших фермеров: баклажаны и перец от Бориса Спивакова, помидоры - от Семьи Погосян. Баклажанная икра станет легкой и вкусной закуской. Её можно есть просто так, а можно приготовить сытные бутерброды.<br /><br /></span>";"Пищевая ценность: белки - 1,1 г., жиры - 5,9 г., углеводы - 4,3 г.; на 100 г. Энергетическая ценность: 75 кКал. / 313,4 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6°С. После вскрытия 3 суток при t° от 0 до + 6 °С. Объём: 450 мл. Упаковка: стеклянная банка. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor6233-3864-4732-b766-663533316336/79317666.jpg;427.00;;;;;oUSXff3HuA7ZsmNkc6Uu;;0;0;0;0;;0
682226063572;;Kon-10;;Консервация;"Шампиньоны мини маринованные 550 мл";"Состав: грибы шампиньоны сорта ""мини"", вода питьевая, масло подсолнечное рафинированное, уксус 9%, перец черный горошек,<span class=""product-card__info-intro-hidden""> соль.<br /><br /> Маринованные шампиньоны – универсальная домашняя закуска, подходящая для самых разных поводов. Дополните ароматными грибочками мясные блюда, салаты или любимые гарниры. Солено-кислый, чуть пряный вкус маринованных шампиньонов ярко украсит любое блюдо. Закуска готовится из натуральных фермерских продуктов без искусственных добавок.<br /><br /></span>";"Пищевая ценность: белки - 2 г., жиры - 4,5 г., углеводы - 2,9 г.; на 100 г. Энергетическая ценность: 52 ккал / 217,6 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6 °С. Объём: 550 мл. Упаковка: банка (стекло). <a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3938-3739-4565-b563-623962396530/20794577.jpg;625.00;;;;;aJ1bMsZPZuHU8UPbhAIT;;0;0;0;0;;0
392287187472;;Kon-9;;Консервация;"Рассольник с перловой крупой";"Состав: перловая крупа, томаты, соленые огурцы, лук, морковь, лавровый лист, масло подсолнечное, соль.<br /><br /> <span class=""product-card__info-intro-hidden""> Эта заправка для рассольника приготовлена по классическому рецепту из фермерских овощей на небольшом семейном предприятии. Это идеальное решение для быстрого обеда. Все овощи и специи уже подготовлены, осталось только добавить содержимое банки в 1 литр воды и варить в течении 15 минут. Суп получается наваристый, ароматный и очень сытный.<br /><br /></span>";"Применение: Добавить воды и варить в течение 15 минут. Пищевая ценность: белки - 1,5 г., жиры - 5,56 г., углеводы - 10,41 г.; на 100 г. Энергетическая ценность: 97,1 кКал. / 406 кДж. Срок годности: 6 мес. Условия хранения: при температуре от 0 до +6°С. После вскрытия 3 суток при t° от 0 до + 6 °С. Объём: 0,4 л. Упаковка: стеклянная банка. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3631-3664-4165-b836-633963656436/95694547.jpg;285.00;;;;;P3Ic40TCCBCBbLP4ur2c;;0;0;0;0;;0
333092504742;;Kon-8;;Консервация;"Огурцы соленые с горчицей";"Состав: огурцы, черный перец горошком, укроп, чеснок, хрен, лист смородиновый, лист вишневый, горчица сухая, соль, лавровый лист<span class=""product-card__info-intro-hidden""> <br /><br /> Соленые огурцы приготовлены по классическому рецепту из фермерских овощей на небольшом семейном предприятии. Продукт не содержит искусственных добавок и консервантов. Это классическая и любимая закуска с добавлением семян горчицы, которые придают особую приятную пикантность. Подавайте огурцы в качестве аппетитного дополнения, например, к отварному картофелю.<br /><br /></span>";"Пищевая ценность: белки - 0,8 г., жиры - 0,1 г., углеводы - 1,7 г.; на 100 г. Энергетическая ценность: 11 кКал. / 46 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +20 °С. После вскрытия 3 суток при температуре от0 до + 6 °С. Объём: 0,9 л. Упаковка: стеклянная банка. Место происхождения: Московская область, город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""https://store.tilda.cc/store/?projectid=15508906&amp;storepartuid=617425731622&amp;productuid=988181661902#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3139-3363-4661-b262-333766343338/31402774.jpg;405.00;;;;;irjUmhjNnNvoCm8AuHcc;;0;0;0;0;;0
520307850452;;Kon-7;;Консервация;Лечо;"Состав: томаты, перец болгарский, лук репчатый, масло подсолнечное, соль, перец, уксус столовый 9%.<br /><br /> <span class=""product-card__info-intro-hidden""> Лечо - аппетитное густое овощное рагу из болгарского перца, помидоров и лука. Любимое лакомство осени! Можно использовать как овощную закуску - идеально подойдет к блюдам из мяса и картофеля, и как самостоятельное блюдо.<br /><br /></span>";"Пищевая ценность: белки - 1,3 г., жиры -2,2 г., углеводы - 9 г.; на 100 г. Энергетическая ценность: 98 ккал / 410 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6 °С. Объём: 250 мл. Упаковка: банка (стекло). <a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3163-6332-4234-a331-376433343734/78435595.jpg;258.00;;;;;ri8ocKi4rBRJIf2l7YtJ;;0;0;0;0;;0
977373779202;;Kon-6;;Консервация;"Халапеньо маринованный";"Состав: перец Халапеньо, чеснок, зелень сельдерея, соль, сахар, уксус, перец черный горошек. <br /><br /> <span class=""product-card__info-intro-hidden""> Домашняя заготовка из перца Халапеньо, выращенного на собственном участке. Ломтики ароматного перца в кисло-сладком маринаде станут прекрасным дополнением для разнообразных блюд и порадуют своей пикантной остротой.<br /><br /></span>";"Пищевая ценность: белки - 0,9 г., жиры - 0.1 г., углеводы - 2,1 г.; на 100 г. Энергетическая ценность: 21 ккал / 87,8 кДж. Срок годности: 1 год. Условия хранения: при температуре от 0 до +20 °С. Объём: 250 мл. Упаковка: стеклянная банка. Место происхождения: Тульская область, город Тула. <a href=""https://esh-derevenskoe.ru/elena-grishina""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3634-3538-4264-a133-383532346534/11409272.jpg;379.00;;;;;MLtb9YDsxFF7F7ZLbH4R;;0;0;0;0;;0
528911982252;;Kon-5;;Консервация;"Перец острый маринованный";"Состав: перец острый, чеснок, зелень сельдерея, соль, сахар, уксус, перец черный горошек. <br /><br /> <span class=""product-card__info-intro-hidden""> Заготовка из острого перца, выращенного на собственном участке. Ломтики перца в кисло-сладком маринаде.<br /><br /></span>";"Пищевая ценность: белки - 0,9 г., жиры - 0.1 г., углеводы - 2,1 г.; на 100 г. Энергетическая ценность: 21 ккал / 87,8 кДж. Срок годности: 1 год. Условия хранения: при температуре от 0 до +20 °С. Объём: 250 мл. Упаковка: стеклянная банка. Место происхождения: Тульская область, город Тула. <a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3238-3165-4331-b535-633766643931/57986872.jpg;329.00;;;;;4Ndoze8Hc5KgjAV27XRl;;0;0;0;0;;0
516342137392;;Kon-4;;Консервация;"Тушенка из мяса кролика";"Состав: мясо кролика кусковое жилованное, бульон, лук свежий, чеснок свежий, лавровый лист, перец черный молотый, поваренная<span class=""product-card__info-intro-hidden""> пищевая соль.<br /><br /> Изумительная тушенка из крольчатины с фермы Владимира Бочкова- полезный и вкусный диетический продукт.<br /><br /></span>";"Масса: 300 г. Пищевая ценность: белки - 19 г., жиры - 7 г., углеводы - 0 г. на 100 г. Энергетическая ценность: 147 ккал. Срок годности: 3 года. Условия хранения: при температуре от 0 до +2 °C. Употребить в пищу сразу после вскрытия упаковки. Место происхождения: Тульская область, Щекинский район. <a href=""https://esh-derevenskoe.ru/vladimir-bochkov""> </a><a href=""https://store.tilda.cc/store/?projectid=15508906&amp;storepartuid=617425731622&amp;productuid=988181661902#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3532-6337-4564-b731-326336326132/20973137.jpg;881.00;;;;;XnuZV7Dsiutl5jjhIUUN;;0;0;0;0;;0
646358238662;;Kon-3;;Консервация;"Салат с кабачком";"Состав: кабачки, морковь, лук репчатый, чеснок, томатная паста, соль, сахар, уксус.<br /><br /> Салат из кабачков – легкая пюреобразная закуска с кусочками кабачков и других овощей. Натуральный состав, минимум калорий и оригинальный вкус блюда делают его незаменимым украшением как повседневного, так и праздничного стола. Это идеальное блюдо для тех, кто следит за своей фигурой и стремится сделать свой рацион более здоровым и разнообразным. Богатый клетчаткой салат особенно полезен для пищеварения и обмена веществ.";"Пищевая ценность: белки - 1,9 г., жиры -7 г., углеводы - 7 г.; на 100 г. Энергетическая ценность: 90 ккал / 376,8 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6 °С. Объём: 500 мл. Упаковка: банка (стекло). <a href=""https://esh-derevenskoe.ru/esh-derevenskoe""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3363-6532-4630-a463-366238353065/40658403.jpg;315.00;;;;;6BKNUBkngsotj0phTKxj;;0;0;0;0;;0
370448459712;;Kon-2;;Консервация;"Морковь жёлтая маринованная";"Состав: морковь жёлтая, вода, соль, сахар, уксус, чеснок, перец черный горошек, укроп, лавровый лист.<br /><br /> <span class=""product-card__info-intro-hidden""> Заготовка приготовлена из целой и нарезанной крупной соломкой моркови. Может использоваться как гарнир к мясу или птице, дополнение к блюдам из картофеля или как самостоятельная закуска. Букет приправ дополняет вкус моркови.<br /><br /></span>";"Пищевая ценность: белки - 1,1 г., жиры - 0,1 г., углеводы - 10,4 г.; на 100 г. Энергетическая ценность: 44,2 ккал / 186 кДж. Срок годности: 1 год. Условия хранения: при температуре от 0 до +20 °С. Объём: 0,5 л. Упаковка: стеклянная банка. Место происхождения: Тульская область, город Тула. <a href=""https://esh-derevenskoe.ru/elena-grishina""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3935-3133-4435-b065-613331633832/18718180.jpg;400.00;;;;;CuPkCt9ZnHkHnEf3tHsG;;0;0;0;0;;0
230739120662;;Kon-1;;Консервация;"Икра кабачковая (500 мл)";"Состав: кабачки, морковь, лук репчатый, чеснок, томатная паста, соль, сахар, уксус.<br /><br /> <span class=""product-card__info-intro-hidden""> Натуральная кабачковая икра, приготовленная из отборных свежих овощей, имеет приятную консистенцию и насыщенный вкус. Это полезный диетический продукт, богатый клетчаткой, антиоксидантами, флавоноидами, витаминами группы В, А и С, калием и магнием. Употребление кабачковой икры способствует укреплению иммунитета, улучшению пищеварения и поддержанию здоровья сердца. Дополните домашней икрой бутерброды, салаты и гарниры или подайте ее в качестве намазки на хлеб. Эта питательная закуска разнообразит и украсит любое блюдо!<br /><br /></span>";"Пищевая ценность: белки - 1,9 г., жиры -7 г., углеводы - 7 г.; на 100 г. Энергетическая ценность: 273 ккал / 376,8 кДж. Срок годности: 12 месяцев. Условия хранения: при температуре от 0 до +6 °С. Объём: 500 мл. Упаковка: банка (стекло). <a href=""https://esh-derevenskoe.ru/esh-derevenskoe""> </a><a href=""#popup:conservy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor6238-3332-4031-a535-646135303536/44547596.jpg;375.00;;;;;Oahjyzz3vXopznMJM51j;;0;0;0;0;;0
320468646652;;Zam-1;;Замороженное;"Пельмени с говядиной и свининой";"Состав: тесто:, мука, яйцо куриное, масло подсолнечное, соль. Начинка: говядина, свинина, лук, масло подсолнечное, соль, черный<span class=""product-card__info-intro-hidden""> перец. <br /><br /> Пельмени лепятся вручную на небольшом семейном предприятии. Процесс не автоматизирован, а из техники используется только тестомес и мясорубка. Для теста и начинки используются традиционные рецепты. Нежная начинка из телятины и свинины получается очень сочной и сытной. Осталось только отварить и сытный обед готов!<br /><br /></span>";"Масса: 500 гр. Применение: 1. Положить пельмени в кипящую подсоленную воду при соотношении 1:4. варить после всплытия и повторного закипания 5-6 минут на медленном огне. 2. Не размораживая, выложить пельмени на разогретую сковороду смазаную маслом, накрыть крышкой и обжаривать на медленном огне до готовности. Пищевая ценность: белки -13 г., жиры -11,54 г., углеводы - 29,5г.; на 100 г. Энергетическая ценность: 267,36 кКал. / 1119,38 кДж. Срок годности: 6 месяцев. Условия хранения: при температуре от -15 до -18 °С. Упаковка: пластиковый контейнер. Место происхождения: город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:pelmeny"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3233-6163-4164-b634-326662303862/47580859.jpg;689.00;;;;;FeCVDRRJaojr1df6oDzp;;0;0;0;0;;0
847071999272;;Zam-2;;Замороженное;"Вареники с вишней";"Состав: тесто: мука пшеничная в/с, яйцо куриное, масло подсолнечное, соль. начинка: вишня, сахар, крахмал кукурузный. <br /><br /> <span class=""product-card__info-intro-hidden""> Вареники лепятся вручную. Процесс не автоматизирован, а из техники используется только тестомес и мясорубка. Для теста и начинки используются традиционные рецепты. Начинка из сочной вишни, с целыми ягодами очень сладкая, но с приятной ягодной кислинкой. Отварите их и подавайте с ложечкой сметаны. Вареники доставляются замороженными.<br /><br /></span>";"Масса: 500 гр. Качество: ТУ 10.13.14-002-0191803260-2019. Применение: Положить вареники в кипящую подсоленную воду при соотношении 1:4. варить после всплытия и повторного закипания 5-6 минут на медленном огне. День изготовления: см. на упаковке. Пищевая ценность: белки - 4,08 г., жиры - 1,4 г., углеводы - 29 г.; на 100 г. Энергетическая ценность: 142,32 кКал. / 595,82 кДж. Срок годности: 6 месяцев. Условия хранения: при температуре от -15 до -18 °С. Упаковка: пластиковый контейнер. Место происхождения: город Королев. <a href=""https://esh-derevenskoe.ru/zinaida-i-sergej-belan""> </a><a href=""#popup:varenyky"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3762-6331-4233-b262-643930613861/53367401.jpg;589.00;;;;;b42UzKiIhdf3GEsnl4HU;;0;0;0;0;;0
811088449642;;Zam-3;;Замороженное;"Сырники без сахара";"Состав: Творог 9%, творог 0%, сахарозаменитель Элитритол , яйцо, сироп из топинамбура, крупа манная, мука пшеничная в/с, масло<span class=""product-card__info-intro-hidden""> подсолнечное, ванилин.<br /><br /> Нежные, творожные, диетические сырники приготовлены из двух видов свежего творога без добавления сахара. Идеальный вариант для тех, кто любит вкусно поесть и следит за фигурой. Отличный выбор на каждый день!<br /><br /></span>";"Масса: 300 г. Пищевая ценность: белки - 10,2 г., жиры - 7,9 г., углеводы - 10,2 г.; на 100 г. Энергетическая ценность: 156,8 ккал Срок годности: 180 суток. Условия хранения: при температуре -18 °С. Место происхождения: Россия <a href=""https://esh-derevenskoe.ru/nastojaschij-xleb""> </a><a href=""#popup:syrniki"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3865-6530-4131-a238-613335313030/26857258.jpg;499.00;;;;;D7Rf9xPaF5szvHEBCkZB;;0;0;0;0;;0
672486861942;;Zam-4;;Замороженное;"Клубника (заморозка)";"Крупные и сочные ягоды клубники были заморожены специально для длительного хранения. Такая<span class=""product-card__info-intro-hidden""> заготовка не теряет вкус и аромат, потому прекрасно подходит для дальнейшего применения в кулинарии. Ягоды можно использовать для приготовления компотов, соусов, суфле, а также начинок для выпечки.<br /><br /></span>";"Цена: товар весовой, конечная стоимость будет рассчитана в соответствии с его весом. Масса: 500 г. (250-750г.) Качество: 1-го сорта, плоды с дефектом не более 10% по Международным нормам. Пищевая ценность: белки - 1,4 г., жиры - 1 г., углеводы - 8 г.; на 100 г. Энергетическая ценность: 43,98 ккал / 184 кДж. Срок годности: 180 суток. Условия хранения: при температуре от -10 до -20 °С. Упаковка: контейнер. Место происхождения: Россия";https://static.tildacdn.com/stor3864-3132-4364-b265-393264363235/66162347.jpg;350.00;;;;;bVlPYsaaaK5KDnPC0jlp;;0;0;0;0;;0
323641956702;;Zam-5;;Замороженное;"Фрикадельки из мраморной говядины";"Состав: Мраморная говядина, соль, лук <br /><br /> <span class=""product-card__info-intro-hidden""> Фрикадельки из мраморной говядины — это настоящий деликатес, чрезвычайно питательный и универсальный. Фрикадельки можно использовать как для жарки, так и для приготовления супов. Сочность и насыщенный вкус этого натурального продукта непременно порадуют каждого ценителя качественного мраморного мяса.<br /><br /></span>";"Масса: 400 г. Качество: ЕАЭС № RU Д-RU.PA01.B.00000/22 ТУ 10.13.14-002-0104883812-2019 Пищевая ценность: белки -9 г., жиры - 12 г., углеводы -9,4г.; на 100 г. Энергетическая ценность: 203 кКал. / 849 кДж. Срок годности: 90 суток. Условия хранения: при температуре от -18 до -36 °С. <a href=""https://esh-derevenskoe.ru/oleg-bondarev""> </a><a href=""#popup:farsh"">Сертификат соответствия</a>";https://static.tildacdn.com/stor6362-3834-4033-b636-653539343338/82717686.jpg;739.00;;;;;hc4TvGpbE7M7dC5HspvD;;0;0;0;0;;0
321464637772;;Zam-6;;Замороженное;"Пирог ""С капустой и яйцом""";"Состав: мука в/с, сметана 20%, капуста свежая, сахар, яйцо куриное, маргарин столовый, маргарин сливочный, вода, масло<span class=""product-card__info-intro-hidden""> подсолнечное, дрожжи прессованные, разрыхлитель для теста, соль.<br /><br /> Домашний пирог с капустой и яйцом — сочетание пышного теста и вкуса любимой классической начинки. Угощение станет идеальным десертом, перекусом или закуской к праздничному столу. Попробуйте это нарядное блюдо по оригинальному рецепту нашего производителя.<br /><br /></span>";"Масса: 600 гр. Применение: поставить в микроволновую печь на 7-9 мин. Пищевая ценность: белки - 3.79 г., жиры - 26.56 г., углеводы - 27.87 г.; на 100 г. Энергетическая ценность: 373.9 ккал / 1560,6 кДж Срок годности: 180 суток. Условия хранения: при температуре -18 °С. Упаковка: коробка с окошком. <a href=""https://esh-derevenskoe.ru/nastojaschij-xleb""> </a><a href=""#popup:pirogy"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3161-6662-4764-a436-303366643463/69112728.jpg;480.00;;;;;6URrZCan4dv0hIJgntnD;;0;0;0;0;;0
685722261482;;Zam-7;;Замороженное;"Пельмени говядина замороженные ""Восточные""";"Состав: Начинка: Мясо говядина, лук свежий, перец, соль Тесто: мука в\с, яйцо натуральное, соль, вода питьевая.<br /><br /> <span class=""product-card__info-intro-hidden""> Хотите вкусных пельменей из отборной говядины? Попробуйте ""пельмени """"Восточные""""! Они производятся вручную, на производстве с 20-летней историей с любовью и теплом. Наши пельмени полностью натуральные и очень вкусные! Для начинки используется только охлаждённое мясо говядины от костромских фермеров. Пельмени имеют высшую категорию А, т.е. в фарше содержится более 80% мяса.<br /><br /></span>";"Масса: 400 гр. Качество: ТУ 10.13.14-001-444300281388-2018 Применение: 1. Положить пельмени в кипящую подсоленную воду при соотношении 1:4. варить после всплытия и повторного закипания 5-6 минут на медленном огне. 2. Не размораживая, выложить пельмени на разогретую сковороду смазаную маслом, накрыть крышкой и обжаривать на медленном огне до готовности. Пищевая ценность: белки -11,3 г., жиры -5,6 г., углеводы - 24,5г.; на 100 г. Энергетическая ценность: 194 кКал. / 811 кДж. Срок годности: 3 месяца. Условия хранения: при температуре -18 °С. Упаковка: пластиковый лоток. <a href=""#popup:pelmeny"">Сертификат соответствия</a>";https://static.tildacdn.com/stor3464-3762-4838-b030-633162633565/96767788.jpg;700.00;;;;;1zfFhScE6tkuz2c3IH65;;0;0;0;0;;0
